2016年3月9日	5,250.84	5,230.64	5,272.14	5,191.45	3.34K	-1.37%
2016年3月10日	5,225.47	5,247.78	5,305.60	5,222.91	2.96K	-0.48%
2016年3月11日	5,205.70	5,179.43	5,235.42	5,149.41	2.20K	-0.38%
2016年3月14日	5,241.08	5,247.62	5,332.58	5,222.01	4.03K	0.68%
2016年3月15日	5,346.55	5,229.78	5,350.93	5,204.51	4.04K	2.01%
2016年3月16日	5,301.06	5,314.98	5,368.94	5,291.29	3.71K	-0.85%
2016年3月17日	5,349.21	5,305.38	5,396.71	5,290.80	4.17K	0.91%
2016年3月18日	5,404.54	5,364.17	5,456.02	5,353.33	6.32K	1.03%
2016年3月21日	5,510.58	5,447.07	5,518.11	5,435.00	7.81K	1.96%
2016年3月22日	5,494.43	5,487.49	5,537.78	5,461.53	5.57K	-0.29%
2016年3月23日	5,509.26	5,488.88	5,521.89	5,467.53	4.39K	0.27%
2016年3月24日	5,466.21	5,491.26	5,526.42	5,442.42	4.63K	-0.78%
2016年3月25日	5,525.39	5,465.59	5,544.46	5,463.40	4.87K	1.08%
2016年3月28日	5,557.39	5,546.12	5,651.74	5,532.57	6.08K	0.58%
2016年3月29日	5,465.57	5,551.58	5,560.62	5,441.36	3.87K	-1.65%
2016年3月30日	5,576.59	5,498.50	5,582.78	5,498.13	3.88K	2.03%
2016年3月31日	5,581.28	5,610.36	5,618.35	5,569.78	4.16K	0.08%
2016年4月1日	5,561.10	5,580.52	5,594.75	5,486.69	3.51K	-0.36%
2016年4月5日	5,625.71	5,546.06	5,644.93	5,540.39	4.65K	1.16%
2016年4月6日	5,672.64	5,615.87	5,680.02	5,605.77	4.09K	0.83%
2016年4月7日	5,594.74	5,685.62	5,696.63	5,590.61	3.70K	-1.37%
2016年4月8日	5,536.07	5,566.65	5,574.35	5,496.72	3.28K	-1.05%
2016年4月11日	5,590.54	5,571.13	5,635.12	5,571.13	3.39K	0.98%
2016年4月12日	5,558.94	5,586.81	5,594.22	5,530.53	2.94K	-0.57%
2016年4月13日	5,583.78	5,575.05	5,655.78	5,575.05	5.02K	0.45%
